mark,model,generation_name,year,mileage,vol_engine,fuel,city,province,price
opel,agila,gen-b-2008,2010,160000,996,Gasoline,Bielsko-Biała,Śląskie,14900
opel,agila,gen-b-2008,2008,156000,996,Gasoline,Gubin,Lubuskie,9300
opel,agila,gen-b-2008,2009,151455,1242,Gasoline,Poznań,Wielkopolskie,11999
opel,agila,gen-b-2008,2008,154000,1248,Diesel,Gdańsk,Pomorskie,13900
opel,agila,gen-b-2008,2012,77000,996,Gasoline,Brzozówka,Kujawsko-pomorskie,17400
opel,agila,gen-b-2008,2010,112177,996,Gasoline,Turek,Wielkopolskie,9700
opel,agila,gen-b-2008,2012,120000,1242,Gasoline,Zagórze,Małopolskie,17990
opel,agila,gen-b-2008,2009,131000,1000,Gasoline,Sade Budy,Mazowieckie,11500
opel,agila,gen-b-2008,2008,78000,1242,Gasoline,Goleniów,Zachodniopomorskie,12900
opel,agila,gen-b-2008,2010,123000,1242,Gasoline,Gliwice,Śląskie,16300
opel,agila,gen-b-2008,2012,153000,1242,Gasoline,Radomsko,Łódzkie,15500
opel,agila,gen-b-2008,2010,82000,996,LPG,Krzyszkowice,Małopolskie,18500
opel,agila,gen-b-2008,2008,159960,1242,Gasoline,Lublin,Lubelskie,14900
opel,agila,gen-b-2008,2009,149000,996,Gasoline,Warszawa,Mazowieckie,11500
opel,agila,gen-b-2008,2011,100942,1242,Gasoline,Skarżysko-Kamienna,Świętokrzyskie,16300
opel,agila,gen-b-2008,2009,57700,1242,Gasoline,Bydgoszcz,Kujawsko-pomorskie,13400
opel,agila,gen-b-2008,2008,93000,996,Gasoline,Gryfino,Zachodniopomorskie,12800
opel,agila,gen-b-2008,2009,146000,996,Gasoline,Bytom,Śląskie,13500
opel,agila,gen-b-2008,2010,155324,1242,Gasoline,Przemyśl,Podkarpackie,21500
opel,agila,gen-b-2008,2008,125000,996,Gasoline,Orchowo,Wielkopolskie,11900
opel,agila,gen-b-2008,2009,190000,1200,Gasoline,Żyrardów,Mazowieckie,13999
opel,agila,gen-b-2008,2008,142353,1248,Diesel,Nysa,Opolskie,12900
opel,agila,gen-b-2008,2008,180000,996,Gasoline,Wiązów,Dolnośląskie,10500
opel,agila,gen-b-2008,2012,79717,996,Gasoline,Radzymin,Mazowieckie,18700
opel,agila,gen-b-2008,2009,91437,996,Gasoline,Kielce,Świętokrzyskie,14900
opel,agila,gen-b-2008,2009,53000,1242,Gasoline,Nowy Sącz,Małopolskie,26999
opel,agila,gen-b-2008,2008,170000,1000,Gasoline,Płońsk,Mazowieckie,12900
opel,agila,gen-b-2008,2010,111000,1200,Gasoline,Łodygowice,Śląskie,16700
opel,agila,gen-b-2008,2009,182223,996,Gasoline,Świebodzin,Lubuskie,13999
opel,agila,gen-b-2008,2009,134000,1229,Gasoline,Opole Lubelskie,Lubelskie,12999
opel,agila,gen-b-2008,2010,235000,1242,Gasoline,Radom,Mazowieckie,8800
opel,agila,gen-b-2008,2010,109079,1242,Gasoline,Zwoleń,Mazowieckie,17900
opel,agila,gen-b-2008,2010,160000,996,Gasoline,Bielsko-Biała,Śląskie,14900
opel,agila,gen-b-2008,2008,156000,996,Gasoline,Gubin,Lubuskie,9300
opel,agila,gen-b-2008,2009,151455,1242,Gasoline,Poznań,Wielkopolskie,11999
opel,agila,gen-b-2008,2008,154000,1248,Diesel,Gdańsk,Pomorskie,13900
opel,agila,gen-b-2008,2012,77000,996,Gasoline,Brzozówka,Kujawsko-pomorskie,17400
opel,agila,gen-b-2008,2010,112177,996,Gasoline,Turek,Wielkopolskie,9700
opel,agila,gen-b-2008,2012,120000,1242,Gasoline,Zagórze,Małopolskie,17990
opel,agila,gen-b-2008,2009,131000,1000,Gasoline,Sade Budy,Mazowieckie,11500
opel,agila,gen-b-2008,2008,78000,1242,Gasoline,Goleniów,Zachodniopomorskie,12900
opel,agila,gen-b-2008,2010,123000,1242,Gasoline,Gliwice,Śląskie,16300
opel,agila,gen-b-2008,2012,153000,1242,Gasoline,Radomsko,Łódzkie,15500
opel,agila,gen-b-2008,2010,82000,996,LPG,Krzyszkowice,Małopolskie,18500
opel,agila,gen-b-2008,2008,159960,1242,Gasoline,Lublin,Lubelskie,14900
opel,agila,gen-a-2000-2007,2000,224600,1199,Gasoline,Częstochowa,Śląskie,4900
opel,agila,gen-a-2000-2007,2004,188000,973,Gasoline,Katowice,Śląskie,4900
opel,agila,gen-a-2000-2007,2000,209221,1199,Gasoline,Jawor,Dolnośląskie,4300
opel,agila,gen-a-2000-2007,2002,175000,1199,LPG,Sandomierz,Świętokrzyskie,6700
opel,agila,gen-a-2000-2007,2002,156000,1199,Gasoline,Ostrówek,Łódzkie,7900
opel,agila,gen-a-2000-2007,2005,73345,998,Gasoline,Ostrów Wielkopolski,Wielkopolskie,5700
opel,agila,gen-a-2000-2007,2003,112179,1199,Gasoline,Kraków,Małopolskie,8000
opel,agila,gen-a-2000-2007,2004,186420,1199,Gasoline,Rybnik,Śląskie,6800
opel,agila,gen-a-2000-2007,2001,202781,973,Gasoline,Koszyce Małe,Małopolskie,5000
opel,agila,gen-a-2000-2007,2000,178000,973,Gasoline,Szamotuły,Wielkopolskie,3500
opel,agila,gen-a-2000-2007,2008,140152,1242,Gasoline,Ostrzeszów,Wielkopolskie,13500
opel,agila,gen-a-2000-2007,2003,167000,1199,Gasoline,Majdan Sieniawski,Podkarpackie,6900
opel,agila,gen-a-2000-2007,2004,238000,1199,Gasoline,Rybnik,Śląskie,4100
opel,agila,gen-a-2000-2007,2004,226041,1199,LPG,Dzwonek,Mazowieckie,3950
opel,agila,gen-a-2000-2007,2000,219000,973,LPG,Częstochowa,Śląskie,3750
opel,agila,gen-a-2000-2007,2002,202000,973,Gasoline,Raszyn,Mazowieckie,4500
opel,agila,gen-a-2000-2007,2002,146000,1200,Gasoline,Kwieciszewo,Kujawsko-pomorskie,4600
opel,agila,gen-a-2000-2007,2006,199000,1229,Gasoline,Jelenia Góra,Dolnośląskie,6490
opel,agila,gen-a-2000-2007,2007,213654,1248,Diesel,Białystok,Podlaskie,3699
opel,agila,gen-a-2000-2007,2000,175423,973,Gasoline,Wolbrom,Małopolskie,3999
opel,ampera,,2011,104000,1398,Hybrid,Wrocław,Dolnośląskie,53500
opel,ampera,,2019,23304,0,Electric,Gdańsk,Pomorskie,149900
opel,ampera,,2012,279000,1398,Hybrid,Płock,Mazowieckie,38900
opel,ampera,,2013,148754,1398,Hybrid,Lublin,Lubelskie,48800
opel,ampera,,2012,176000,1398,Hybrid,Lublin,Lubelskie,49300
opel,ampera,,2012,239000,1398,Hybrid,Piekary Śląskie,Śląskie,42900
opel,ampera,,2013,207856,1398,Hybrid,Elbląg,Warmińsko-mazurskie,54900
opel,ampera,,2012,171140,1398,Hybrid,Elbląg,Warmińsko-mazurskie,58900
opel,ampera,,2012,230735,1398,Hybrid,Elbląg,Warmińsko-mazurskie,46900
opel,ampera,,2015,222220,1398,Hybrid,Gdynia,Pomorskie,76700
opel,antara,,2007,211900,1991,Diesel,Warszawa,Mazowieckie,21300
opel,antara,,2007,227854,1991,Diesel,Ostrów Mazowiecka,Mazowieckie,22900
opel,antara,,2014,237000,2231,Diesel,Gniezno,Wielkopolskie,36900
opel,antara,,2009,165256,1991,Diesel,Elbląg,Warmińsko-mazurskie,29900
opel,antara,,2007,140000,3195,Gasoline,Gryfów Śląski,Dolnośląskie,21900
opel,antara,,2015,81482,2231,Diesel,Lublin,Lubelskie,51000
opel,antara,,2010,145000,1991,Diesel,Mielec,Podkarpackie,27900
opel,antara,,2009,282000,1991,Diesel,Stargard Szczeciński,Zachodniopomorskie,19999
opel,antara,,2007,168000,1991,Diesel,Poręba,Śląskie,27900
opel,antara,,2008,236000,1991,Diesel,Dzierżoniów,Dolnośląskie,22900
opel,antara,,2007,230000,3195,Gasoline,Pionki,Mazowieckie,23700
opel,antara,,2007,266860,1991,Diesel,Górno,Świętokrzyskie,23000
opel,antara,,2007,182000,3195,Gasoline,Pionki,Mazowieckie,30900
opel,antara,,2008,194654,1991,Diesel,Skępe,Kujawsko-pomorskie,22900
opel,antara,,2009,199000,1991,Diesel,Zamość,Lubelskie,28400
opel,antara,,2014,133800,2231,Diesel,Warszawa,Mazowieckie,39800
opel,antara,,2008,147900,1991,Diesel,Elbląg,Warmińsko-mazurskie,25900
opel,antara,,2007,207062,1991,Diesel,Chojnice,Pomorskie,21900
opel,antara,,2013,181100,2231,Diesel,Dębica,Podkarpackie,37900
opel,antara,,2014,97000,2198,Diesel,Elbląg,Warmińsko-mazurskie,46000
opel,antara,,2007,197384,1991,Diesel,Zabrze,Śląskie,23000
opel,antara,,2008,200000,1991,Diesel,Włoszczowa,Świętokrzyskie,27060
opel,antara,,2008,152000,1991,Diesel,Otwock,Mazowieckie,23500
opel,antara,,2014,141923,2231,Diesel,Janki,Mazowieckie,53900
opel,antara,,2007,174000,1991,Diesel,Złotów,Wielkopolskie,23800
opel,antara,,2011,151000,2231,Diesel,Dolsk,Wielkopolskie,32500
opel,antara,,2008,227000,1991,Diesel,Otwock,Mazowieckie,23500
opel,antara,,2007,220630,2405,Gasoline,Kutno,Łódzkie,24900
opel,antara,,2011,111000,2200,Diesel,Sanok,Podkarpackie,39999
opel,antara,,2011,188000,2231,Diesel,Ostrowiec Świętokrzyski,Świętokrzyskie,32000
opel,antara,,2007,159000,1991,Diesel,Płock,Mazowieckie,27300
opel,antara,,2008,139000,1991,Diesel,Jaworzno,Śląskie,28900
opel,antara,,2007,211900,1991,Diesel,Warszawa,Mazowieckie,21300
opel,antara,,2007,227854,1991,Diesel,Ostrów Mazowiecka,Mazowieckie,22900
opel,antara,,2014,237000,2231,Diesel,Gniezno,Wielkopolskie,36900
opel,antara,,2009,165256,1991,Diesel,Elbląg,Warmińsko-mazurskie,29900
opel,antara,,2007,140000,3195,Gasoline,Gryfów Śląski,Dolnośląskie,21900
opel,antara,,2015,81482,2231,Diesel,Lublin,Lubelskie,51000
opel,antara,,2010,145000,1991,Diesel,Mielec,Podkarpackie,27900
opel,antara,,2009,282000,1991,Diesel,Stargard Szczeciński,Zachodniopomorskie,19999
opel,antara,,2007,168000,1991,Diesel,Poręba,Śląskie,27900
opel,antara,,2008,236000,1991,Diesel,Dzierżoniów,Dolnośląskie,22900
opel,antara,,2007,230000,3195,Gasoline,Pionki,Mazowieckie,23700
opel,antara,,2007,266860,1991,Diesel,Górno,Świętokrzyskie,23000
opel,antara,,2007,182000,3195,Gasoline,Pionki,Mazowieckie,30900
opel,antara,,2008,194654,1991,Diesel,Skępe,Kujawsko-pomorskie,22900
opel,antara,,2009,199000,1991,Diesel,Zamość,Lubelskie,28400
opel,antara,,2014,133800,2231,Diesel,Warszawa,Mazowieckie,39800
opel,antara,,2008,147900,1991,Diesel,Elbląg,Warmińsko-mazurskie,25900
opel,antara,,2007,207062,1991,Diesel,Chojnice,Pomorskie,21900
opel,antara,,2013,181100,2231,Diesel,Dębica,Podkarpackie,37900
opel,antara,,2014,97000,2198,Diesel,Elbląg,Warmińsko-mazurskie,46000
opel,antara,,2007,197384,1991,Diesel,Zabrze,Śląskie,23000
opel,antara,,2008,200000,1991,Diesel,Włoszczowa,Świętokrzyskie,27060
opel,antara,,2008,152000,1991,Diesel,Otwock,Mazowieckie,23500
opel,antara,,2014,141923,2231,Diesel,Janki,Mazowieckie,53900
opel,antara,,2007,174000,1991,Diesel,Złotów,Wielkopolskie,23800
opel,antara,,2011,151000,2231,Diesel,Dolsk,Wielkopolskie,32500
opel,antara,,2008,227000,1991,Diesel,Otwock,Mazowieckie,23500
opel,antara,,2007,220630,2405,Gasoline,Kutno,Łódzkie,24900
opel,antara,,2011,111000,2200,Diesel,Sanok,Podkarpackie,39999
opel,antara,,2011,188000,2231,Diesel,Ostrowiec Świętokrzyski,Świętokrzyskie,32000
opel,antara,,2007,159000,1991,Diesel,Płock,Mazowieckie,27300
opel,antara,,2008,139000,1991,Diesel,Jaworzno,Śląskie,28900
opel,antara,,2007,223000,1991,Diesel,Łódź,Łódzkie,18700
opel,antara,,2012,232456,2231,Diesel,Żuromin,Mazowieckie,32900
opel,antara,,2008,240000,1991,Diesel,Kutno,Łódzkie,24900
opel,antara,,2009,189150,1991,Diesel,Dębno,Małopolskie,30500
opel,antara,,2010,149121,1991,Diesel,Częstochowa,Śląskie,29900
opel,antara,,2010,133537,1991,Diesel,Gdynia,Pomorskie,36900
opel,antara,,2009,152400,2405,Gasoline,Piotrkowice,Świętokrzyskie,24900
opel,antara,,2008,203226,1991,Diesel,Garwolin,Mazowieckie,22500
opel,antara,,2007,205700,1991,Diesel,Chodzież,Wielkopolskie,23999
opel,antara,,2008,113123,3195,Gasoline,Zwoleń,Mazowieckie,25900
opel,antara,,2007,170000,1991,Diesel,Włocławek,Kujawsko-pomorskie,24900
opel,antara,,2006,220000,2405,LPG,Radom,Mazowieckie,22600
opel,antara,,2007,207000,2000,Diesel,Świdnica,Dolnośląskie,25900
opel,antara,,2007,214891,1991,Diesel,Ostrów Mazowiecka,Mazowieckie,23900
opel,antara,,2010,222797,1991,Diesel,Elbląg,Warmińsko-mazurskie,28500
opel,antara,,2009,159800,1991,Diesel,Wielogóra,Mazowieckie,29700
opel,antara,,2009,270000,3195,LPG,Korytów A,Mazowieckie,25900
opel,antara,,2007,157900,1991,Diesel,Mielec,Podkarpackie,25900
opel,antara,,2007,258000,1991,Diesel,Olecko,Warmińsko-mazurskie,24900
opel,antara,,2010,126000,1991,Diesel,Ostrówek,Łódzkie,35900
opel,antara,,2008,254849,1991,Diesel,Gostynin,Mazowieckie,25999
opel,antara,,2015,76000,2231,Diesel,Zamość,Lubelskie,44900
opel,antara,,2010,160000,1991,Diesel,Włocławek,Kujawsko-pomorskie,29900
opel,antara,,2008,143000,1991,Diesel,Zamość,Lubelskie,26900
opel,antara,,2007,166000,3195,Gasoline,Radom,Mazowieckie,26900
opel,antara,,2009,147000,1991,Diesel,Radom,Mazowieckie,29900
opel,antara,,2007,226906,1991,Diesel,Żerniki Górne,Świętokrzyskie,20700
opel,antara,,2009,210000,1991,Diesel,Ostrołęka,Mazowieckie,26900
opel,antara,,2007,240000,2405,Gasoline,Puławy,Lubelskie,24900
opel,antara,,2011,157042,2231,Diesel,Zabrze,Śląskie,28000
opel,antara,,2009,154298,1991,Diesel,Sławsk,Wielkopolskie,10500
opel,antara,,2007,283000,1991,Diesel,Starachowice,Świętokrzyskie,21500
opel,antara,,2007,413000,1991,Diesel,Gostynin,Mazowieckie,14999
opel,antara,,2010,162000,1991,Diesel,Częstochowa,Śląskie,29900
opel,antara,,2007,243000,2405,Gasoline,Puławy,Lubelskie,25900
opel,antara,,2007,223000,2400,Gasoline,Kutno,Łódzkie,26900
opel,antara,,2007,206528,2405,Gasoline,Kutno,Łódzkie,25900
opel,antara,,2014,97000,2231,Diesel,Kościerzyna,Pomorskie,49900
opel,antara,,2007,179000,2405,Gasoline,Radom,Mazowieckie,23700
opel,antara,,2011,168000,2231,Diesel,Wrocław,Dolnośląskie,34900
opel,antara,,2011,158000,2384,Gasoline,Radom,Mazowieckie,37700
opel,antara,,2012,216000,2200,Diesel,Gniezno,Wielkopolskie,35800
opel,antara,,2010,169000,1991,Diesel,Płock,Mazowieckie,30400
opel,antara,,2011,245000,2231,Diesel,Wysokie Mazowieckie,Podlaskie,30900
opel,antara,,2007,158513,1991,Diesel,Bielany Wrocławskie,Dolnośląskie,16300
opel,antara,,2007,92900,3195,Gasoline,Lublin,Lubelskie,29800
opel,antara,,2012,205000,2231,Diesel,Płock,Mazowieckie,32900
opel,antara,,2008,280000,1991,Diesel,Pionki,Mazowieckie,20900
opel,antara,,2008,224119,1991,Diesel,Radom,Mazowieckie,27900
opel,antara,,2013,120000,2231,Diesel,Ostrów Mazowiecka,Mazowieckie,38900
opel,antara,,2008,265000,1991,Diesel,Świdnica,Dolnośląskie,23800
opel,antara,,2008,158000,1991,Diesel,Bielsko-Biała,Śląskie,21900
opel,antara,,2008,295000,1991,Diesel,Żory,Śląskie,22900
opel,antara,,2008,212000,1991,Diesel,Piła,Wielkopolskie,18900
opel,antara,,2009,220122,1991,Diesel,Kraków,Małopolskie,26900
opel,antara,,2008,172000,2405,Gasoline,Ostrówek,Łódzkie,29900
opel,antara,,2007,236000,1991,Diesel,Środa Wielkopolska,Wielkopolskie,22900
opel,antara,,2015,198000,2231,Diesel,Kutno,Łódzkie,43990
opel,antara,,2014,90532,2231,Diesel,Zabrze,Śląskie,47000
opel,antara,,2012,77234,2231,Diesel,Kłecko,Wielkopolskie,39900
opel,antara,,2009,320000,1991,Diesel,Kraków,Małopolskie,19900
opel,antara,,2011,226200,2231,Diesel,Myślenice,Małopolskie,26900
opel,antara,,2010,228337,1991,Diesel,Zabrze,Śląskie,28000
opel,antara,,2007,122000,1991,Diesel,Oświęcim,Małopolskie,25900
opel,antara,,2010,161500,1991,Diesel,Gorzów Wielkopolski,Lubuskie,35900
opel,antara,,2007,199000,1991,Diesel,Zamość,Lubelskie,24900
opel,antara,,2007,290000,1991,Diesel,Środa Wielkopolska,Wielkopolskie,22900
opel,antara,,2008,160000,1991,Diesel,Radziejów,Kujawsko-pomorskie,24900
opel,antara,,2012,157000,2384,Gasoline,Uhowo,Podlaskie,37900
opel,antara,,2012,114447,2384,Gasoline,Poznań,Wielkopolskie,34900
opel,antara,,2007,286305,1991,Diesel,Nowy Staw,Pomorskie,24900
opel,antara,,2011,188000,1991,Diesel,Płock,Mazowieckie,32700
opel,antara,,2007,230000,1991,Diesel,Płock,Mazowieckie,20950
opel,antara,,2009,148000,2405,Gasoline,Kielce,Świętokrzyskie,24900
opel,antara,,2007,230117,1991,Diesel,Piła,Wielkopolskie,22999
opel,antara,,2009,162410,1991,Diesel,Wiskitki,Mazowieckie,32900
opel,antara,,2007,120400,1991,Diesel,Głogów,Dolnośląskie,25500
opel,antara,,2007,167000,1991,Diesel,Jastrzębie-Zdrój,Śląskie,22900
opel,antara,,2008,195000,1991,Diesel,Lublin,Lubelskie,28900
opel,antara,,2007,199999,3195,Gasoline,Poznań,Wielkopolskie,24900
opel,antara,,2008,135000,1991,Diesel,Smolnica,Śląskie,23500
opel,antara,,2007,172000,1991,Diesel,Wrocław,Dolnośląskie,17000
opel,antara,,2007,239575,1991,Diesel,Grójec,Mazowieckie,22400
opel,antara,,2009,215000,1991,Diesel,Łomża,Podlaskie,25999
opel,antara,,2009,250000,1991,Diesel,Robakowo,Pomorskie,26500
opel,antara,,2007,151000,1991,Diesel,Oświęcim,Małopolskie,25900
opel,antara,,2007,252000,1991,Diesel,Daniszewo,Mazowieckie,24000
opel,antara,,2009,220000,2405,Gasoline,Żuromin,Mazowieckie,24900
opel,antara,,2007,154743,1991,Diesel,Skrwilno,Kujawsko-pomorskie,23900
opel,antara,,2013,96000,2231,Diesel,Jaworzno,Śląskie,53000
opel,antara,,2009,207000,1991,Diesel,Częstochowa,Śląskie,26900
opel,antara,,2007,176000,1991,Diesel,Besko,Podkarpackie,24900
opel,antara,,2008,224000,3195,LPG,Konin,Wielkopolskie,25000
opel,antara,,2007,203000,2405,Gasoline,Kutno,Łódzkie,25900
opel,antara,,2010,230000,1991,Diesel,Tomaszów Lubelski,Lubelskie,26300
opel,antara,,2009,159000,1991,Diesel,Ostrówek,Łódzkie,29900
opel,astra,gen-g-1998-2009,2008,118812,1364,Gasoline,Grabówka,Podlaskie,9999
opel,astra,gen-g-1998-2009,1999,219000,1598,Gasoline,Szczecin,Zachodniopomorskie,2700
opel,astra,gen-g-1998-2009,1998,193657,1598,LPG,Kozy,Śląskie,6400
opel,astra,gen-g-1998-2009,2003,240000,1598,Gasoline,Staszów,Świętokrzyskie,4500
opel,astra,gen-g-1998-2009,1998,235000,1796,Gasoline,Wągrowiec,Wielkopolskie,3700
opel,astra,gen-g-1998-2009,2003,135000,1598,Gasoline,Bolesławiec,Dolnośląskie,8700
opel,astra,gen-g-1998-2009,2005,175001,1389,Gasoline,Piotrkowice,Świętokrzyskie,10500
opel,astra,gen-g-1998-2009,2008,147000,1364,Gasoline,Paniówki,Śląskie,9900
opel,astra,gen-g-1998-2009,1999,241000,1598,LPG,Niziny,Podkarpackie,4995
opel,astra,gen-g-1998-2009,1998,198469,1199,Gasoline,Bydgoszcz,Kujawsko-pomorskie,2200
opel,astra,gen-g-1998-2009,1998,289452,1598,Gasoline,Pabianice,Łódzkie,3200
opel,astra,gen-g-1998-2009,2006,174000,1598,Gasoline,Józefów,Mazowieckie,12800
opel,astra,gen-g-1998-2009,2003,300000,1598,Gasoline,Leszno,Wielkopolskie,4000
opel,astra,gen-g-1998-2009,2000,363000,1598,LPG,Gdańsk,Pomorskie,3900
opel,astra,gen-g-1998-2009,2009,162420,1598,Gasoline,Białogard,Zachodniopomorskie,18200
opel,astra,gen-g-1998-2009,1998,160241,1598,Gasoline,Brzeg Dolny,Dolnośląskie,6400
opel,astra,gen-g-1998-2009,2000,205000,1796,Gasoline,Poznań,Wielkopolskie,3800
opel,astra,gen-g-1998-2009,2005,147000,1598,Gasoline,Wrocław,Dolnośląskie,12900
opel,astra,gen-g-1998-2009,2002,157201,1598,Gasoline,Chojnów,Dolnośląskie,4100
opel,astra,gen-g-1998-2009,1999,265000,1598,Gasoline,Strzelce Opolskie,Opolskie,2450
opel,astra,gen-g-1998-2009,2003,284208,1686,Diesel,Inowrocław,Kujawsko-pomorskie,6900
opel,astra,gen-g-1998-2009,2000,243540,1686,Diesel,Chełmno,Kujawsko-pomorskie,3500
opel,astra,gen-g-1998-2009,2000,145000,1796,Gasoline,Margonin,Wielkopolskie,6450
opel,astra,gen-g-1998-2009,2002,172000,1598,Gasoline,Margonin,Wielkopolskie,6450
opel,astra,gen-g-1998-2009,2002,200000,1796,Gasoline,Margonin,Wielkopolskie,7700
opel,astra,gen-g-1998-2009,2004,96044,1598,Gasoline,Ciechanów,Mazowieckie,13500
opel,astra,gen-g-1998-2009,2008,80784,1389,Gasoline,Lublin,Lubelskie,13500
opel,astra,gen-g-1998-2009,2005,235524,1796,Gasoline,Ciechanów,Mazowieckie,13999
opel,astra,gen-g-1998-2009,1998,176880,1598,Gasoline,Kowalin,Lubelskie,5900
opel,astra,gen-g-1998-2009,2002,228000,1598,Gasoline,Świebodzin,Lubuskie,8900
opel,astra,gen-g-1998-2009,2000,208000,1598,Gasoline,Świebodzin,Lubuskie,6900
opel,astra,gen-g-1998-2009,2006,176000,1364,Gasoline,Sochaczew,Mazowieckie,6800
opel,astra,gen-g-1998-2009,2008,118812,1364,Gasoline,Grabówka,Podlaskie,9999
opel,astra,gen-g-1998-2009,1999,219000,1598,Gasoline,Szczecin,Zachodniopomorskie,2700
opel,astra,gen-g-1998-2009,1998,193657,1598,LPG,Kozy,Śląskie,6400
opel,astra,gen-g-1998-2009,2003,240000,1598,Gasoline,Staszów,Świętokrzyskie,4500
opel,astra,gen-g-1998-2009,1998,235000,1796,Gasoline,Wągrowiec,Wielkopolskie,3700
opel,astra,gen-g-1998-2009,2003,135000,1598,Gasoline,Bolesławiec,Dolnośląskie,8700
opel,astra,gen-g-1998-2009,2005,175001,1389,Gasoline,Piotrkowice,Świętokrzyskie,10500
opel,astra,gen-g-1998-2009,2008,147000,1364,Gasoline,Paniówki,Śląskie,9900
opel,astra,gen-g-1998-2009,1999,241000,1598,LPG,Niziny,Podkarpackie,4995
opel,astra,gen-g-1998-2009,1998,198469,1199,Gasoline,Bydgoszcz,Kujawsko-pomorskie,2200
opel,astra,gen-g-1998-2009,1998,289452,1598,Gasoline,Pabianice,Łódzkie,3200
opel,astra,gen-g-1998-2009,2006,174000,1598,Gasoline,Józefów,Mazowieckie,12800
opel,astra,gen-g-1998-2009,2003,300000,1598,Gasoline,Leszno,Wielkopolskie,4000
opel,astra,gen-g-1998-2009,2000,363000,1598,LPG,Gdańsk,Pomorskie,3900
opel,astra,gen-g-1998-2009,2009,162420,1598,Gasoline,Białogard,Zachodniopomorskie,18200
opel,astra,gen-g-1998-2009,1998,160241,1598,Gasoline,Brzeg Dolny,Dolnośląskie,6400
opel,astra,gen-g-1998-2009,2000,205000,1796,Gasoline,Poznań,Wielkopolskie,3800
opel,astra,gen-g-1998-2009,2005,147000,1598,Gasoline,Wrocław,Dolnośląskie,12900
opel,astra,gen-g-1998-2009,2002,157201,1598,Gasoline,Chojnów,Dolnośląskie,4100
opel,astra,gen-g-1998-2009,1999,265000,1598,Gasoline,Strzelce Opolskie,Opolskie,2450
opel,astra,gen-g-1998-2009,2003,284208,1686,Diesel,Inowrocław,Kujawsko-pomorskie,6900
opel,astra,gen-g-1998-2009,2000,243540,1686,Diesel,Chełmno,Kujawsko-pomorskie,3500
opel,astra,gen-g-1998-2009,2000,145000,1796,Gasoline,Margonin,Wielkopolskie,6450
opel,astra,gen-g-1998-2009,2002,172000,1598,Gasoline,Margonin,Wielkopolskie,6450
opel,astra,gen-g-1998-2009,2002,200000,1796,Gasoline,Margonin,Wielkopolskie,7700
opel,astra,gen-g-1998-2009,2004,96044,1598,Gasoline,Ciechanów,Mazowieckie,13500
opel,astra,gen-g-1998-2009,2008,80784,1389,Gasoline,Lublin,Lubelskie,13500
opel,astra,gen-g-1998-2009,2005,235524,1796,Gasoline,Ciechanów,Mazowieckie,13999
opel,astra,gen-g-1998-2009,1998,176880,1598,Gasoline,Kowalin,Lubelskie,5900
opel,astra,gen-g-1998-2009,2002,228000,1598,Gasoline,Świebodzin,Lubuskie,8900
opel,astra,gen-g-1998-2009,2000,208000,1598,Gasoline,Świebodzin,Lubuskie,6900
opel,astra,gen-g-1998-2009,2006,176000,1364,Gasoline,Sochaczew,Mazowieckie,6800
opel,astra,gen-g-1998-2009,2005,119138,1598,Gasoline,Legionowo,Mazowieckie,8500
opel,astra,gen-g-1998-2009,2002,176777,1686,Diesel,Turek,Wielkopolskie,5500
opel,astra,gen-g-1998-2009,1999,259000,1796,Gasoline,Zielonka,Mazowieckie,4300
opel,astra,gen-g-1998-2009,2009,245000,1364,Gasoline,Świdnica,Dolnośląskie,14800
opel,astra,gen-g-1998-2009,2003,96438,1199,Gasoline,Warszawa,Mazowieckie,8300
